id	age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	Y
31308	46	Private	82946	HS-grad	9	Never-married	Sales	Not-in-family	White	Female	0	0	40	United-States	<=50K
31311	35	Private	267891	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	0	38	United-States	<=50K
31313	49	Local-gov	199378	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	<=50K
31318	22	Private	141040	HS-grad	9	Never-married	Sales	Own-child	Black	Female	0	0	35	United-States	<=50K
31320	22	Local-gov	289982	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	0	35	United-States	<=50K
31323	38	Private	103408	Masters	14	Married-civ-spouse	Exec-managerial	Husband	Black	Male	0	0	40	?	<=50K
31326	46	Private	273771	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	99999	0	40	United-States	>50K
31327	32	Private	72744	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
31330	45	Private	187666	Assoc-voc	11	Widowed	Exec-managerial	Not-in-family	White	Female	0	0	45	United-States	<=50K
31333	29	Private	213842	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31334	63	Private	30602	7th-8th	4	Married-spouse-absent	Other-service	Unmarried	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
31342	26	Private	199600	HS-grad	9	Never-married	Sales	Not-in-family	Black	Male	0	0	40	United-States	<=50K
31347	49	Self-emp-inc	191681	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
31349	53	Private	157947	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
31350	28	Private	285294	Bachelors	13	Married-civ-spouse	Sales	Wife	Black	Female	15024	0	45	United-States	>50K
31351	42	Local-gov	46094	Bachelors	13	Divorced	Transport-moving	Not-in-family	White	Male	0	0	33	United-States	<=50K
31352	30	Private	167476	Some-college	10	Divorced	Machine-op-inspct	Not-in-family	White	Male	0	0	50	United-States	<=50K
31353	20	Private	84726	Some-college	10	Never-married	Tech-support	Not-in-family	White	Female	0	0	40	United-States	<=50K
31355	23	Private	210443	Bachelors	13	Never-married	Prof-specialty	Own-child	White	Female	0	0	40	United-States	<=50K
31357	34	Private	473133	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	60	United-States	<=50K
31359	48	Private	219565	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31361	24	Private	86065	HS-grad	9	Never-married	Transport-moving	Unmarried	White	Female	0	0	40	Mexico	<=50K
31365	32	Private	311524	HS-grad	9	Never-married	Craft-repair	Own-child	Black	Male	0	0	38	United-States	<=50K
31367	38	Private	130007	Bachelors	13	Never-married	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
31368	22	Private	197838	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
31369	27	?	182386	11th	7	Divorced	?	Unmarried	White	Female	0	0	35	United-States	<=50K
31371	39	Private	191161	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31378	42	Private	146659	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	50	United-States	>50K
31379	40	Private	291808	HS-grad	9	Divorced	Protective-serv	Not-in-family	Black	Female	0	0	40	United-States	<=50K
31383	17	Private	160118	12th	8	Never-married	Sales	Not-in-family	White	Female	0	0	10	?	<=50K
31385	30	Private	209691	7th-8th	4	Divorced	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
31387	31	Private	186787	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	0	0	42	United-States	<=50K
31388	22	Private	303822	10th	6	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
31389	42	Private	66460	Some-college	10	Divorced	Exec-managerial	Unmarried	White	Female	0	0	45	United-States	<=50K
31390	27	Private	103634	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Male	0	0	38	United-States	<=50K
31391	46	Private	220269	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
31394	40	Self-emp-not-inc	192507	Assoc-acdm	12	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	50	United-States	<=50K
31398	20	Private	238917	11th	7	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	32	Mexico	<=50K
31401	48	Private	107231	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	99999	0	50	United-States	>50K
31402	20	?	249087	Some-college	10	Never-married	?	Own-child	White	Female	0	0	40	United-States	<=50K
31403	61	Private	179743	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	2051	20	United-States	<=50K
31404	33	Local-gov	175509	HS-grad	9	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	<=50K
31407	41	Private	114157	HS-grad	9	Divorced	Machine-op-inspct	Own-child	White	Male	0	0	40	United-States	<=50K
31409	42	Private	248356	HS-grad	9	Never-married	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
31410	33	Private	154227	Assoc-voc	11	Divorced	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
31416	24	Private	293091	HS-grad	9	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
31417	50	Private	153931	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
31422	45	Self-emp-not-inc	220978	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	<=50K
31423	27	Private	256764	Assoc-acdm	12	Never-married	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
31424	63	Private	221072	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	49	?	<=50K
31425	18	Private	214617	Some-college	10	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	30	United-States	<=50K
31426	63	Private	187635	HS-grad	9	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
31427	59	Private	87510	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
31428	52	Private	25826	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1887	47	United-States	>50K
31429	19	Private	150553	Some-college	10	Never-married	Sales	Own-child	Asian-Pac-Islander	Female	0	0	18	Philippines	<=50K
31433	54	Private	46401	Some-college	10	Divorced	Other-service	Not-in-family	White	Female	0	0	47	United-States	<=50K
31435	41	Private	227644	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	50	United-States	<=50K
31436	31	Private	289731	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31439	62	Self-emp-not-inc	82388	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	10566	0	40	United-States	<=50K
31444	27	Private	135520	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Wife	White	Female	0	0	40	Dominican-Republic	<=50K
31453	38	State-gov	104280	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	55	United-States	>50K
31454	31	Private	341672	Bachelors	13	Married-civ-spouse	Adm-clerical	Husband	Asian-Pac-Islander	Male	0	0	60	India	<=50K
31455	50	State-gov	54709	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	46	United-States	<=50K
31456	29	Private	187327	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
31457	20	Private	110597	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	30	United-States	<=50K
31458	46	Private	181363	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31459	52	Private	190909	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31461	22	Private	110684	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Male	0	0	20	United-States	<=50K
31462	73	Private	336007	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	2246	40	United-States	>50K
31464	41	Private	242619	Assoc-acdm	12	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	80	United-States	<=50K
31468	54	Private	155433	HS-grad	9	Married-civ-spouse	Other-service	Wife	White	Female	0	0	35	United-States	<=50K
31469	36	Private	272944	HS-grad	9	Never-married	Transport-moving	Not-in-family	White	Male	0	0	45	United-States	<=50K
31470	83	?	251951	HS-grad	9	Widowed	?	Not-in-family	White	Female	0	0	20	United-States	<=50K
31482	39	Private	238415	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
31484	34	Private	174789	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	50	United-States	<=50K
31485	63	Private	38352	HS-grad	9	Widowed	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
31487	25	State-gov	261979	HS-grad	9	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
31492	55	Local-gov	168790	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	44	United-States	<=50K
31494	51	Private	162745	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	50	United-States	>50K
31496	48	Private	55237	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	>50K
31498	40	Private	145160	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
31504	56	Private	155449	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	50	United-States	<=50K
31506	41	Private	29702	Assoc-voc	11	Never-married	Craft-repair	Not-in-family	White	Male	0	0	30	United-States	<=50K
31509	57	State-gov	68830	HS-grad	9	Divorced	Exec-managerial	Not-in-family	White	Female	0	0	50	United-States	<=50K
31510	28	Federal-gov	329426	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
31514	63	Private	201631	9th	5	Married-civ-spouse	Farming-fishing	Husband	Black	Male	0	0	40	United-States	<=50K
31515	38	Self-emp-not-inc	243484	Bachelors	13	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	28	United-States	>50K
31516	34	Private	27153	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
31517	37	Private	186035	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	55	United-States	<=50K
31520	36	Private	207568	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	50	United-States	<=50K
31521	53	Private	247651	7th-8th	4	Divorced	Machine-op-inspct	Unmarried	Black	Female	0	0	56	United-States	<=50K
31522	21	Private	243368	Preschool	1	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	50	Mexico	<=50K
31525	22	Private	197387	Some-college	10	Never-married	Handlers-cleaners	Other-relative	White	Male	0	0	24	Mexico	<=50K
31526	51	Private	82783	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31527	27	Private	278581	Bachelors	13	Never-married	Sales	Own-child	White	Female	0	0	40	United-States	<=50K
31529	38	Local-gov	216129	Some-college	10	Married-spouse-absent	Exec-managerial	Unmarried	Black	Female	0	0	35	United-States	<=50K
31531	23	?	214238	7th-8th	4	Never-married	?	Not-in-family	White	Female	0	0	40	Mexico	<=50K
31540	33	Self-emp-inc	128016	HS-grad	9	Widowed	Sales	Unmarried	White	Female	0	0	40	United-States	<=50K
31546	47	Self-emp-inc	101926	Bachelors	13	Divorced	Exec-managerial	Not-in-family	White	Male	0	0	70	United-States	>50K
31547	41	Private	116379	Masters	14	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	55	Taiwan	>50K
31548	48	Private	143098	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	1902	40	China	>50K
31551	30	Private	206046	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1848	40	United-States	>50K
31552	85	Private	98611	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	3	Poland	<=50K
31554	23	Private	82393	9th	5	Never-married	Other-service	Own-child	Asian-Pac-Islander	Male	0	0	20	Philippines	<=50K
31558	65	Private	161400	11th	7	Widowed	Other-service	Unmarried	Other	Male	0	0	40	United-States	<=50K
31563	27	Federal-gov	38645	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	<=50K
31564	23	Private	434467	Some-college	10	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	42	United-States	<=50K
31566	25	Local-gov	203408	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
31567	32	Private	188557	HS-grad	9	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	United-States	<=50K
31570	22	Private	216984	HS-grad	9	Never-married	Adm-clerical	Not-in-family	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
31571	43	State-gov	198965	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
31572	43	Local-gov	180096	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
31573	22	Private	385077	HS-grad	9	Never-married	Craft-repair	Own-child	White	Male	2907	0	40	United-States	<=50K
31574	35	Self-emp-not-inc	37778	Assoc-voc	11	Married-civ-spouse	Farming-fishing	Husband	White	Male	3103	0	55	United-States	<=50K
31576	49	Local-gov	186539	Masters	14	Married-civ-spouse	Protective-serv	Husband	White	Male	0	0	40	United-States	>50K
31579	40	Private	329924	HS-grad	9	Separated	Handlers-cleaners	Not-in-family	Black	Male	0	0	30	United-States	<=50K
31581	23	Private	396099	HS-grad	9	Never-married	Other-service	Not-in-family	White	Female	0	0	25	United-States	<=50K
31585	46	Private	256522	1st-4th	2	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	40	Puerto-Rico	<=50K
31586	26	Local-gov	163189	Some-college	10	Married-civ-spouse	Other-service	Other-relative	White	Male	0	0	40	United-States	<=50K
31587	32	Private	173730	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	40	United-States	>50K
31591	47	Private	189123	11th	7	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	1485	58	United-States	<=50K
31593	17	Private	70868	11th	7	Never-married	Craft-repair	Own-child	White	Male	0	0	16	United-States	<=50K
31594	58	Private	190997	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31596	26	Private	244495	9th	5	Never-married	Other-service	Not-in-family	White	Male	0	0	35	United-States	<=50K
31597	51	Private	94081	HS-grad	9	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	>50K
31598	24	Private	493034	Bachelors	13	Never-married	Prof-specialty	Not-in-family	Black	Male	0	0	40	United-States	<=50K
31599	37	Private	125550	HS-grad	9	Divorced	Sales	Not-in-family	White	Female	0	0	60	United-States	<=50K
31600	28	Private	377095	Bachelors	13	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	<=50K
31601	48	Self-emp-inc	382242	Doctorate	16	Married-civ-spouse	Exec-managerial	Wife	White	Female	0	0	40	United-States	>50K
31603	51	Private	202752	HS-grad	9	Never-married	Craft-repair	Not-in-family	Black	Male	0	0	40	United-States	<=50K
31610	48	Private	70668	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Wife	White	Female	0	0	50	United-States	<=50K
31612	30	Private	232475	HS-grad	9	Separated	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
31613	35	Private	195516	7th-8th	4	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	Mexico	<=50K
31614	64	?	178556	10th	6	Married-civ-spouse	?	Husband	White	Male	0	0	56	United-States	>50K
31615	40	Self-emp-not-inc	175943	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	1977	15	United-States	>50K
31618	28	Self-emp-not-inc	38079	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	55	United-States	<=50K
31619	81	?	120478	Assoc-voc	11	Divorced	?	Unmarried	White	Female	0	0	1	?	<=50K
31620	36	Federal-gov	67317	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	0	40	United-States	<=50K
31621	61	Local-gov	34632	Bachelors	13	Divorced	Other-service	Not-in-family	White	Male	0	0	30	United-States	<=50K
31623	54	Self-emp-not-inc	58898	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1579	48	United-States	<=50K
31628	33	Private	174789	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Male	0	0	50	United-States	<=50K
31630	58	Private	170108	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31633	63	Private	266083	7th-8th	4	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	>50K
31635	34	Private	340458	HS-grad	9	Divorced	Machine-op-inspct	Unmarried	White	Female	0	0	40	United-States	<=50K
31638	27	Federal-gov	257124	Bachelors	13	Never-married	Transport-moving	Other-relative	White	Male	0	0	35	United-States	<=50K
31639	59	Local-gov	212600	Some-college	10	Separated	Protective-serv	Not-in-family	White	Male	0	0	40	United-States	>50K
31640	40	Private	202872	Assoc-acdm	12	Never-married	Adm-clerical	Own-child	White	Female	0	0	45	United-States	<=50K
31641	42	Private	341204	HS-grad	9	Divorced	Craft-repair	Other-relative	White	Female	0	0	40	United-States	<=50K
31643	56	Private	31782	10th	6	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
31645	60	Private	173960	Bachelors	13	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	42	United-States	<=50K
31646	44	Private	183342	Prof-school	15	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
31648	25	Local-gov	137296	Assoc-acdm	12	Never-married	Adm-clerical	Own-child	Black	Female	0	0	38	United-States	<=50K
31649	23	Private	216181	Some-college	10	Never-married	Sales	Own-child	White	Male	0	0	36	Iran	<=50K
31651	44	Federal-gov	192771	HS-grad	9	Never-married	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
31652	42	Local-gov	351161	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
31654	33	Private	376483	Bachelors	13	Married-civ-spouse	Adm-clerical	Wife	Black	Female	0	0	30	United-States	<=50K
31660	57	Self-emp-not-inc	56480	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	1	United-States	<=50K
31661	37	Private	230408	HS-grad	9	Divorced	Other-service	Not-in-family	Black	Female	0	0	20	United-States	<=50K
